indicator,parentlocation,location,period,dim1,factvaluenumeric
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2005,,4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2005,,4.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2005,,4.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2005,,4.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2005,,6.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2005,,7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2005,,9.9
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2005,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Afghanistan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Albania,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Algeria,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Armenia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Australia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Azerbaijan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bangladesh,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belarus,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bosnia and Herzegovina,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Bulgaria,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Comoros,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Croatia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Cuba,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Czechia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Egypt,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Estonia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Georgia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Greece,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Iceland,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Indonesia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iran (Islamic Republic of),2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Iraq,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ireland,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Israel,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Jordan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kazakhstan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Kuwait,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Kyrgyzstan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Lao People's Democratic Republic,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Lebanon,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Libya,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Lithuania,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Madagascar,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Malta,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Mongolia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Montenegro,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Morocco,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Netherlands (Kingdom of the),2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,New Zealand,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,North Macedonia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Oman,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Pakistan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Philippines,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Qatar,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Romania,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Saudi Arabia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Serbia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Singapore,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovakia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Slovenia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Sri Lanka,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Syrian Arab Republic,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Tajikistan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Tunisia,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Yemen,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Bhutan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Denmark,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Fiji,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Luxembourg,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Timor-Leste,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Sudan,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Costa Rica,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Nepal,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Canada,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Chile,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Paraguay,2000,,0.1
Prevalence of HIV among adults aged 15 to 49 (%),Europe,France,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Italy,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Latvia,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Switzerland,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Uruguay,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Argentina,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Mexico,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Viet Nam,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Ecuador,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Nicaragua,2000,,0.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bolivia (Plurinational State of),2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Republic of Moldova,2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Venezuela (Bolivarian Republic of),2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Spain,2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guatemala,2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Malaysia,2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Peru,2000,,0.3
Prevalence of HIV among adults aged 15 to 49 (%),Americas,El Salvador,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Papua New Guinea,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Portugal,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Colombia,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritius,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Somalia,2000,,0.4
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Myanmar,2000,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Ukraine,2000,,0.5
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Panama,2000,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cabo Verde,2000,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mauritania,2000,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Senegal,2000,,0.6
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Barbados,2000,,0.7
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Guyana,2000,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Honduras,2000,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Niger,2000,,0.8
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Suriname,2000,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Belize,2000,,0.9
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cambodia,2000,,1.1
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominican Republic,2000,,1.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Angola,2000,,1.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sierra Leone,2000,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Benin,2000,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Jamaica,2000,,1.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gambia,2000,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea,2000,,1.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mali,2000,,1.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Democratic Republic of the Congo,2000,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Bahamas,2000,,1.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burkina Faso,2000,,1.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eritrea,2000,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Nigeria,2000,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Thailand,2000,,1.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Africa,2000,,11.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Namibia,2000,,12.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zambia,2000,,13.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Malawi,2000,,13.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Lesotho,2000,,19.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Chad,2000,,2.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,South Sudan,2000,,2.2
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Haiti,2000,,2.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Liberia,2000,,2.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ghana,2000,,2.4
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Ethiopia,2000,,2.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Eswatini,2000,,21.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Zimbabwe,2000,,21.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Botswana,2000,,24.3
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Djibouti,2000,,3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Burundi,2000,,3.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Guinea-Bissau,2000,,3.3
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Togo,2000,,3.5
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Congo,2000,,4.1
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Gabon,2000,,4.2
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Rwanda,2000,,4.7
Prevalence of HIV among adults aged 15 to 49 (%),Africa,United Republic of Tanzania,2000,,5.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cote d'Ivoire,2000,,6.6
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Mozambique,2000,,7.8
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Uganda,2000,,7.9
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Kenya,2000,,8.2
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Andorra,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Antigua and Barbuda,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Austria,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,Bahrain,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Belgium,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Brazil,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Brunei Darussalam,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Cameroon,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Central African Republic,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,China,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Cook Islands,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Cyprus,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Democratic People's Republic of Korea,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Dominica,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Equatorial Guinea,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Finland,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Germany,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Grenada,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Hungary,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,India,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Japan,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Kiribati,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),South-East Asia,Maldives,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Marshall Islands,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Micronesia (Federated States of),2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Monaco,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Nauru,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Niue,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Norway,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Palau,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Poland,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Republic of Korea,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Russian Federation,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Kitts and Nevis,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Lucia,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Saint Vincent and the Grenadines,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Samoa,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,San Marino,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Sao Tome and Principe,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Africa,Seychelles,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Solomon Islands,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Sweden,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Türkiye,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tonga,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,Trinidad and Tobago,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Turkmenistan,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Tuvalu,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Eastern Mediterranean,United Arab Emirates,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,United Kingdom of Great Britain and Northern Ireland,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Americas,United States of America,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Europe,Uzbekistan,2000,,
Prevalence of HIV among adults aged 15 to 49 (%),Western Pacific,Vanuatu,2000,,
